//// Таблица стрельбы снарядом  БK-18
//// Расчитано для:
884     Начальная скорость
0,00812     К сопр
0,539     К балл
-5,13000023568344E-5
-5,13000023568344E-5
0,00665279999764315
0,0138152999976431
0,0192014999976433
0,0277964999976435
0,0339275999976436
0,0419495999976438
0,049112099997644
0,0562745999976441
0,0641246999976435
0,0707714999976429
0,0791372999976422
0,0862424999976416
0,0941498999976409
0,10177079999764
0,10933439999764
0,11729909999764
0,124576199997641
0,132827399997642
0,140333699997643
0,148527599997644
0,156320399997645
0,164342399997646
0,172364399997647
0,180271799997649
0,18858029999765
0,196373099997651
0,204853499997652
0,212760899997653
0,221298599997654
0,229377899997655
0,237858299997656
0,246166799997657
0,254589899997658
0,26307029999766
0,271493399997661
0,280145699997662
0,288568799997663
0,297392999997664
0,305873399997665
0,314754899997666
0,323292599997668
0,332345999997669
0,34094099999767
0,350051699997671
0,358818599997672
0,367986599997673
0,376925399997675
0,386150699997676
0,395146799997677
0,404429399997678
0,413540099997679
0,422994599997681
0,432162599997682
0,441674399997683
0,451014299997682
0,460583399997675
0,470037899997668
0,47972159999766
0,489233399997653
0,499088999997646
0,508658099997639
0,518628299997632
0,528311999997625
0,538396799997617
0,54825239999761
0,558394499997603
0,568364699997595
0,578564099997588
0,58876349999758
0,599020199997573
0,609334199997565
0,619705499997558
0,63019139999755
0,640562699997542
0,651220499997535
0,661706399997527
0,672536099997519
0,683193899997511
0,694080899997503
0,704910599997495
0,715854899997487
0,726913799997479
0,737858099997471
0,749146199997463
0,760262399997454
0,771607799997446
0,782953199997438
0,794298599997429
0,805873199997421
0,817333199997412
0,829022399997404
0,840711599997395
0,852458099997387
0,864376499997378
0,876237599997369
0,88832789999736
0,90036089999736
0,912508499997372
0,924827999997385
0,937090199997397
0,949524299997409
0,962015699997422
0,974507099997434
0,987227699997447
0,99994829999746
1,01272619999747
1,02567599999749
1,0386257999975
1,05174749999751
1,06492649999752
1,07816279999754
1,09151369999755
1,10503649999756
1,11850199999758
1,13213939999759
1,14594869999761
1,15970069999762
1,17368189999763
1,18772039999765
1,20181619999766
1,21602659999768
1,23040889999769
1,2448484999977
1,25934539999772
1,27407149999773
1,28885489999775
1,30369559999776
1,31870819999778
1,33383539999779
1,34907719999781
1,36431899999782
1,37984729999784
1,39543289999786
1,41113309999787
1,42689059999789
1,4428772999979
1,45897859999792
1,47513719999794
1,49146769999795
1,50791279999797
1,52452979999798
1,541261399998
1,55810759999802
1,57506839999804
1,59225839999805
1,60956299999807
1,62703949999809
1,6445732999981
1,66233629999812
1,68015659999814
1,69826339999816
1,71648479999818
1,73482079999819
1,75332869999821
1,77200849999823
1,79086019999825
1,80988379999827
1,82907929999829
1,84844669999831
1,86804329999833
1,88775449999835
1,90763759999837
1,92774989999839
1,94803409999841
1,96849019999843
1,98917549999845
2,01003269999847
2,03106179999849
2,05237739999851
2,07386489999853
2,09558159999856
2,11752749999858
2,1396452999986
2,16204959999862
2,18462579999864
2,20748849999867
2,23052309999869
2,25384419999871
2,27739449999874
2,30117399999876
2,32523999999879
2,34959249999881
2,37417419999883
2,39909969999886
2,42419709999888
2,44963829999891
2,47536599999894
2,50132289999896
2,52762359999899
2,55421079999901
2,58114179999904
2,60841659999907
2,6359778999991
2,66382569999912
2,69207459999915
2,72060999999918
2,74954649999921
3,5400573
