//// Таблица стрельбы снарядом  БМ-9, 12, 15
//// Расчитано для:
1770     Начальная скорость
0,00684     К сопр
0,539     К балл
-0,000109799999973029
-0,000109799999973029
-0,000109799999973029
-0,000109799999973029
0,000405900000026971
0,00321360000002697
0,00527640000002696
0,00676620000002696
0,00796950000002696
0,00945930000002695
0,0118086000000269
0,0137568000000269
0,015418500000027
0,016793700000027
0,018627300000027
0,0207474000000271
0,0226383000000271
0,0243573000000272
0,0258471000000272
0,0278526000000273
0,0299154000000273
0,0318063000000274
0,0334680000000274
0,0350151000000274
0,0371925000000275
0,0391980000000276
0,0410316000000276
0,0427506000000276
0,0445269000000277
0,0465897000000277
0,0485379000000278
0,0503715000000278
0,0520905000000279
0,0540387000000279
0,0561015000000279
0,0580497000000278
0,0598260000000276
0,0616023000000275
0,0636651000000273
0,0656706000000271
0,067618800000027
0,0693951000000268
0,0712860000000267
0,0733488000000265
0,0753543000000263
0,0772452000000262
0,079078800000026
0,0810843000000259
0,0831471000000257
0,0850953000000255
0,0869862000000254
0,0888771000000252
0,090997200000025
0,0930027000000248
0,0949509000000247
0,0968418000000245
0,0989046000000244
0,100967400000024
0,102972900000024
0,104863800000024
0,106812000000024
0,108932100000023
0,110994900000023
0,113000400000023
0,114891300000024
0,117011400000024
0,119074200000024
0,121137000000024
0,123085200000025
0,125148000000025
0,127268100000025
0,129330900000026
0,131336400000026
0,133284600000026
0,135462000000026
0,137582100000027
0,139644900000027
0,141650400000027
0,143770500000027
0,145890600000028
0,148010700000028
0,150073500000028
0,152136300000029
0,154313700000029
0,156433800000029
0,158496600000029
0,16055940000003
0,16273680000003
0,16491420000003
0,167034300000031
0,169097100000031
0,171274500000031
0,173451900000031
0,175629300000032
0,177692100000032
0,179869500000032
0,182104200000033
0,184281600000033
0,186401700000033
0,188579100000033
0,190813800000034
0,192991200000034
0,195168600000034
0,197288700000035
0,199580700000035
0,201815400000035
0,203992800000035
0,206170200000036
0,208462200000036
0,210696900000036
0,212931600000037
0,215109000000037
0,217401000000037
0,219635700000038
0,221870400000038
0,224105100000038
0,226397100000038
0,228689100000039
0,230981100000039
0,233158500000039
0,23550780000004
0,23779980000004
0,24009180000004
0,242326500000041
0,244675800000041
0,247025100000041
0,249317100000041
0,251609100000042
0,253958400000042
0,256307700000042
0,258657000000043
0,260949000000043
0,263298300000043
0,265647600000044
0,267996900000044
0,270346200000044
0,272695500000045
0,275102100000045
0,277508700000045
0,279858000000046
0,282264600000046
0,284671200000046
0,287077800000047
0,289427100000047
0,291833700000047
0,294297600000047
0,296704200000048
0,299110800000048
0,301574700000048
0,304038600000049
0,306445200000049
0,308851800000049
0,31137300000005
0,31383690000005
0,31630080000005
0,318707400000051
0,321228600000051
0,323749800000051
0,326213700000052
0,328677600000052
0,331198800000052
0,333720000000053
0,336183900000053
0,338762400000053
0,341283600000054
0,343804800000054
0,346326000000054
0,348904500000055
0,351483000000055
0,354004200000055
0,356525400000056
0,359161200000056
0,361739700000056
0,364260900000057
0,366839400000057
0,369475200000057
0,372053700000058
0,374632200000058
0,377268000000058
0,379903800000059
0,382539600000059
0,38511810000006
0,38781120000006
0,39044700000006
0,393082800000061
0,395775900000061
0,398469000000061
0,401104800000062
0,403740600000062
0,406491000000062
0,409184100000063
0,411819900000063
0,414513000000063
0,417263400000064
0,420013800000064
0,422706900000065
0,425457300000065
0,428207700000065
0,430958100000066
0,54
