//// Таблица стрельбы снарядом  ОФ-19
//// Расчитано для:
839     Начальная скорость
0,0053     К сопр
0,539     К балл
-1,95000016368198E-5
-1,95000016368198E-5
0,00851819999836316
0,0156233999983632
0,0228431999983634
0,0314381999983636
0,0381422999983637
0,047310299998364
0,0544727999983641
0,0633542999983635
0,0711470999983629
0,0795128999983622
0,0877640999983615
0,0957860999983608
0,10438109999836
0,112173899998359
0,121055399998361
0,128962799998362
0,137786999998363
0,145980899998364
0,154633199998365
0,163056299998366
0,171593999998367
0,180188999998369
0,18861209999837
0,197436299998371
0,205744799998372
0,214740899998373
0,223106699998374
0,232160099998375
0,240697799998377
0,249693899998378
0,258346199998379
0,26728499999838
0,276109199998381
0,285047999998382
0,293986799998384
0,302868299998385
0,311978999998386
0,320860499998387
0,330028499998388
0,33896729999839
0,348249899998391
0,357188699998392
0,366585899998393
0,375581999998394
0,385036499998396
0,394089899998397
0,403601699998398
0,412769699998399
0,422281499998401
0,431564099998402
0,441133199998403
0,450473099998402
0,460099499998395
0,469496699998388
0,479180399998381
0,488692199998374
0,498433199998367
0,50794499999836
0,517800599998352
0,527426999998345
0,537282599998338
0,546966299998331
0,556936499998324
0,566677499998317
0,576704999998309
0,586503299998302
0,596645399998295
0,606500999998287
0,61670039999828
0,626670599998272
0,636927299998265
0,646954799998258
0,65726879999825
0,667410899998243
0,677782199998235
0,688038899998227
0,69846749999822
0,708781499998212
0,719267399998204
0,729695999998197
0,740181899998189
0,750782399998181
0,761325599998174
0,771983399998166
0,782583899998158
0,79335629999815
0,804014099998142
0,814901099998134
0,825673499998126
0,836560499998118
0,84744749999811
0,858449099998102
0,869450699998094
0,880452299998086
0,891568499998078
0,902570099998082
0,913858199998094
0,925031699998105
0,936319799998116
0,947607899998127
0,958895999998139
0,97035599999815
0,981701399998162
0,993275999998173
1,00473599999818
1,0163105999982
1,02794249999821
1,03957439999822
1,05132089999823
1,06301009999824
1,07487119999825
1,08667499999827
1,09865069999828
1,11056909999829
1,1225447999983
1,13463509999831
1,14666809999833
1,15887299999834
1,17107789999835
1,18328279999836
1,19565959999838
1,20792179999839
1,2203558999984
1,23284729999841
1,24528139999843
1,25788739999844
1,27049339999845
1,28315669999846
1,29593459999848
1,30859789999849
1,3214903999985
1,33438289999851
1,34733269999853
1,36033979999854
1,37334689999855
1,38652589999857
1,39970489999858
1,41288389999859
1,42617749999861
1,43952839999862
1,45287929999863
1,46640209999865
1,47992489999866
1,49350499999867
1,50719969999869
1,5208370999987
1,53464639999871
1,54851299999873
1,56237959999874
1,57630349999876
1,59039929999877
1,60443779999878
1,6185908999988
1,63285859999881
1,64706899999883
1,66145129999884
1,67589089999886
1,69038779999887
1,70488469999888
1,7195534999989
1,73422229999891
1,74894839999893
1,76384639999894
1,77874439999896
1,79369969999897
1,80876959999899
1,823896799999
1,83908129999902
1,85432309999903
1,86973679999905
1,88515049999906
1,90062149999908
1,9162070999991
1,93184999999911
1,94760749999913
1,96336499999914
1,97929439999916
1,99528109999918
2,01132509999919
2,02742639999921
2,04364229999922
2,05997279999924
2,07636059999926
2,09280569999927
2,10936539999929
2,12603969999931
2,14271399999932
2,15950289999934
2,17646369999936
2,19348179999937
2,21055719999939
2,22768989999941
2,24493719999942
2,26235639999944
2,27977559999946
2,29730939999948
2,31495779999949
2,8200573
